frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training,corrected
22089,736.2659,0,None,0,None,0,0,0,0,30,2,light,1.4667,0,0,1
22090,736.2993,0,None,0,None,0,0,0,0,30,2,light,1.5,0,0,1
22091,736.3326,0,None,0,None,0,0,0,0,30,2,light,1.5333,0,0,1
22092,736.3659,0,None,0,None,0,0,0,0,30,2,light,1.5667,0,0,1
22093,736.3993,0,None,0,None,0,0,0,0,30,2,light,1.6,0,0,1
22094,736.4326,0,None,0,None,0,0,0,0,30,2,light,1.6333,0,0,1
22095,736.4659,0,None,0,None,0,0,0,0,30,2,light,1.6667,0,0,1
22096,736.4993,0,None,0,None,0,0,0,0,30,2,light,1.7,0,0,1
22097,736.5326,0,None,0,None,0,0,0,0,30,2,light,1.7333,0,0,1
22098,736.5659,0,None,0,None,0,0,0,0,30,2,light,1.7667,0,0,1
22099,736.5993,0,None,0,None,0,0,0,0,30,2,light,1.8,0,0,1
22100,736.6326,0,None,0,None,0,0,0,0,30,2,light,1.8333,0,0,1
22101,736.6659,0,None,0,None,0,0,0,0,30,2,light,1.8667,0,0,1
22102,736.6993,0,None,0,None,0,0,0,0,30,2,light,1.9,0,0,1
22103,736.7326,0,None,0,None,0,0,0,0,30,2,light,1.9333,0,0,1
22104,736.7659,0,None,0,None,0,0,0,0,30,2,light,1.9667,0,0,1
22105,736.7993,0,None,0,None,0,0,0,0,30,2,light,2.0,0,0,1
22106,736.8326,0,None,0,None,0,0,0,0,30,2,light,2.0333,0,0,1
22107,736.8659,0,None,0,None,0,0,0,0,30,2,light,2.0667,0,0,1
22108,736.8993,0,None,0,None,0,0,0,0,30,2,light,2.1,0,0,1
22109,736.9326,0,None,0,None,0,0,0,0,30,2,light,2.1333,0,0,1
22110,736.9659,0,None,0,None,0,0,0,0,30,2,light,2.1667,0,0,1
22111,736.9993,0,None,0,None,0,0,0,0,30,2,light,2.2,0,0,1
22112,737.0326,0,None,0,None,0,0,0,0,30,2,light,2.2333,0,0,1
22113,737.0659,0,None,0,None,0,0,0,0,30,2,light,2.2667,0,0,1
22114,737.0993,0,None,0,None,0,0,0,0,30,2,light,2.3,0,0,1
22115,737.1326,0,None,0,None,0,0,0,0,30,2,light,2.3333,0,0,1
22116,737.1659,0,None,0,None,0,0,0,0,30,2,light,2.3667,0,0,1
22117,737.1993,0,None,0,None,0,0,0,0,31,2,light,0.0,0,0,1
22118,737.2326,0,None,0,None,0,0,0,0,31,2,light,0.0333,0,0,1
22119,737.2659,0,None,0,None,0,0,0,0,31,2,light,0.0667,0,0,1
22120,737.2993,0,None,0,None,0,0,0,0,31,2,light,0.1,0,0,1
22121,737.3326,0,None,0,None,0,0,0,0,31,2,light,0.1333,0,0,1
22122,737.3659,0,None,0,None,0,0,0,0,31,2,light,0.1667,0,0,1
22123,737.3993,0,None,0,None,0,0,0,0,31,2,light,0.2,0,0,1
22124,737.4326,0,None,0,None,0,0,0,0,31,2,light,0.2333,0,0,1
22125,737.4659,0,None,0,None,0,0,0,0,31,2,light,0.2667,0,0,1
22126,737.4993,0,None,0,None,0,0,0,0,31,2,light,0.3,0,0,1
22127,737.5326,0,None,0,None,0,0,0,0,31,2,light,0.3333,0,0,1
22128,737.5659,0,None,0,None,0,0,0,0,31,2,light,0.3667,0,0,1
22129,737.5993,0,None,0,None,0,0,0,0,31,2,light,0.4,0,0,1
22130,737.6326,0,None,4,Escape / rearing,0,0,0,0,31,2,light,0.4333,0,0,1
22131,737.6659,0,None,4,Escape / rearing,0,0,0,0,31,2,light,0.4667,0,0,1
22132,737.6993,0,None,4,Escape / rearing,0,0,0,0,31,2,light,0.5,0,0,1
22133,737.7326,0,None,4,Escape / rearing,0,0,0,0,31,2,light,0.5333,0,0,1
22134,737.7659,0,None,4,Escape / rearing,0,0,0,0,31,2,light,0.5667,0,0,1
22135,737.7993,0,None,4,Escape / rearing,0,0,0,0,31,2,light,0.6,0,0,1
22136,737.8326,0,None,4,Escape / rearing,0,0,0,0,31,2,light,0.6333,0,0,1
22137,737.8659,0,None,4,Escape / rearing,0,0,0,0,31,2,light,0.6667,0,0,1
22138,737.8993,4,Escape / rearing,0,None,0,0,0,0,31,2,light,0.7,0,0,1
22139,737.9326,4,Escape / rearing,0,None,0,0,0,0,31,2,light,0.7333,0,0,1
22140,737.9659,4,Escape / rearing,0,None,0,0,0,0,31,2,light,0.7667,0,0,1
22141,737.9993,4,Escape / rearing,0,None,0,0,0,0,31,2,light,0.8,0,0,1
22142,738.0326,4,Escape / rearing,0,None,0,0,0,0,31,2,light,0.8333,0,0,1
22143,738.0659,4,Escape / rearing,0,None,0,0,0,0,31,2,light,0.8667,0,0,1
22144,738.0993,4,Escape / rearing,0,None,0,0,0,0,31,2,light,0.9,0,0,1
22145,738.1326,4,Escape / rearing,0,None,0,0,0,0,31,2,light,0.9333,0,0,1
22146,738.1659,0,None,0,None,0,0,0,0,31,2,light,0.9667,0,0,1
22147,738.1993,0,None,0,None,0,0,0,0,31,2,light,1.0,0,0,1
22148,738.2326,0,None,0,None,0,0,0,0,31,2,light,1.0333,0,0,1
22149,738.2659,0,None,0,None,0,0,0,0,31,2,light,1.0667,0,0,1
22150,738.2993,0,None,0,None,0,0,0,0,31,2,light,1.1,0,0,1
22151,738.3326,0,None,0,None,0,0,0,0,31,2,light,1.1333,0,0,1
22152,738.3659,0,None,0,None,0,0,0,0,31,2,light,1.1667,0,0,1
22153,738.3993,0,None,0,None,0,0,0,0,31,2,light,1.2,0,0,1
22154,738.4326,0,None,0,None,0,0,0,0,31,2,light,1.2333,0,0,1
22155,738.4659,0,None,0,None,0,0,0,0,31,2,light,1.2667,0,0,1
22156,738.4993,0,None,0,None,0,0,0,0,31,2,light,1.3,0,0,1
22157,738.5326,0,None,0,None,0,0,0,0,31,2,light,1.3333,0,0,1
22158,738.5659,0,None,0,None,0,0,0,0,31,2,light,1.3667,0,0,1
22159,738.5993,0,None,0,None,0,0,0,0,31,2,light,1.4,0,0,1
22160,738.6326,0,None,0,None,0,0,0,0,31,2,light,1.4333,0,0,1
22161,738.6659,0,None,0,None,0,0,0,0,31,2,light,1.4667,0,0,1
22162,738.6993,0,None,0,None,0,0,0,0,31,2,light,1.5,0,0,1
22163,738.7326,0,None,0,None,0,0,0,0,31,2,light,1.5333,0,0,1
22164,738.7659,0,None,0,None,0,0,0,0,31,2,light,1.5667,0,0,1
22165,738.7993,0,None,0,None,0,0,0,0,31,2,light,1.6,0,0,1
22166,738.8326,0,None,0,None,0,0,0,0,31,2,light,1.6333,0,0,1
22167,738.8659,0,None,0,None,0,0,0,0,31,2,light,1.6667,0,0,1
22168,738.8993,0,None,0,None,0,0,0,0,31,2,light,1.7,0,0,1
22169,738.9326,0,None,0,None,0,0,0,0,31,2,light,1.7333,0,0,1
22170,738.9659,0,None,0,None,0,0,0,0,31,2,light,1.7667,0,0,1
22171,738.9993,0,None,0,None,0,0,0,0,31,2,light,1.8,0,0,1
22172,739.0326,0,None,0,None,0,0,0,0,31,2,light,1.8333,0,0,1
22173,739.0659,0,None,0,None,0,0,0,0,31,2,light,1.8667,0,0,1
22174,739.0993,0,None,0,None,0,0,0,0,31,2,light,1.9,0,0,1
22175,739.1326,0,None,0,None,0,0,0,0,32,2,light,0.0,0,0,1
22176,739.1659,0,None,0,None,0,0,0,0,32,2,light,0.0333,0,0,1
22177,739.1993,0,None,0,None,0,0,0,0,32,2,light,0.0667,0,0,1
22178,739.2326,0,None,0,None,0,0,0,0,32,2,light,0.1,0,0,1
22179,739.2659,0,None,0,None,0,0,0,0,32,2,light,0.1333,0,0,1
22180,739.2993,0,None,0,None,0,0,0,0,32,2,light,0.1667,0,0,1
22181,739.3326,0,None,0,None,0,0,0,0,32,2,light,0.2,0,0,1
22182,739.3659,0,None,0,None,0,0,0,0,32,2,light,0.2333,0,0,1
22183,739.3993,0,None,0,None,0,0,0,0,32,2,light,0.2667,0,0,1
22184,739.4326,0,None,0,None,0,0,0,0,32,2,light,0.3,0,0,1
22185,739.4659,0,None,0,None,0,0,0,0,32,2,light,0.3333,0,0,1
22186,739.4993,0,None,0,None,0,0,0,0,32,2,light,0.3667,0,0,1
22187,739.5326,0,None,0,None,0,0,0,0,32,2,light,0.4,0,0,1
22188,739.5659,0,None,4,Escape / rearing,0,0,0,0,32,2,light,0.4333,0,0,1
22189,739.5993,0,None,4,Escape / rearing,0,0,0,0,32,2,light,0.4667,0,0,1
22190,739.6326,0,None,4,Escape / rearing,0,0,0,0,32,2,light,0.5,0,0,1
22191,739.6659,0,None,4,Escape / rearing,0,0,0,0,32,2,light,0.5333,0,0,1
22192,739.6993,0,None,4,Escape / rearing,0,0,0,0,32,2,light,0.5667,0,0,1
22193,739.7326,0,None,4,Escape / rearing,0,0,0,0,32,2,light,0.6,0,0,1
22194,739.7659,0,None,4,Escape / rearing,0,0,0,0,32,2,light,0.6333,0,0,1
22195,739.7993,0,None,4,Escape / rearing,0,0,0,0,32,2,light,0.6667,0,0,1
22196,739.8326,4,Escape / rearing,0,None,0,0,1,0,32,2,light,0.7,0,0,1
22197,739.8659,4,Escape / rearing,0,None,0,0,0,0,32,2,light,0.7333,0,0,1
22198,739.8993,4,Escape / rearing,0,None,0,0,0,0,32,2,light,0.7667,0,0,1
22199,739.9326,4,Escape / rearing,0,None,0,0,0,1,32,2,light,0.8,0,0,1
22200,739.9659,4,Escape / rearing,0,None,0,0,0,0,32,2,light,0.8333,0,0,1
22201,739.9993,4,Escape / rearing,0,None,0,0,0,0,32,2,light,0.8667,0,0,1
22202,740.0326,4,Escape / rearing,0,None,0,0,0,0,32,2,light,0.9,0,0,1
22203,740.0659,4,Escape / rearing,0,None,0,0,0,0,32,2,light,0.9333,0,0,1
22204,740.0993,0,None,0,None,1,0,0,0,32,2,light,0.9667,0,0,1
22205,740.1326,0,None,0,None,0,0,0,0,32,2,light,1.0,0,0,1
22206,740.1659,0,None,0,None,0,0,0,0,32,2,light,1.0333,0,0,1
22207,740.1993,0,None,0,None,0,1,0,0,32,2,light,1.0667,0,0,1
22208,740.2326,0,None,0,None,0,0,0,0,32,2,light,1.1,0,0,1
22209,740.2659,0,None,0,None,0,0,0,0,32,2,light,1.1333,0,0,1
22210,740.2993,0,None,0,None,0,0,0,0,32,2,light,1.1667,0,0,1
22211,740.3326,0,None,0,None,0,0,0,0,32,2,light,1.2,0,0,1
22212,740.3659,0,None,0,None,0,0,0,0,32,2,light,1.2333,0,0,1
22213,740.3993,0,None,0,None,0,0,0,0,32,2,light,1.2667,0,0,1
22214,740.4326,0,None,0,None,0,0,0,0,32,2,light,1.3,0,0,1
22215,740.4659,0,None,0,None,0,0,0,0,32,2,light,1.3333,0,0,1
22216,740.4993,0,None,0,None,0,0,0,0,32,2,light,1.3667,0,0,1
22217,740.5326,0,None,0,None,0,0,0,0,32,2,light,1.4,0,0,1
22218,740.5659,0,None,0,None,0,0,0,0,32,2,light,1.4333,0,0,1
22219,740.5993,0,None,0,None,0,0,0,0,32,2,light,1.4667,0,0,1
22220,740.6326,0,None,0,None,0,0,0,0,32,2,light,1.5,0,0,1
22221,740.6659,0,None,0,None,0,0,0,0,32,2,light,1.5333,0,0,1
22222,740.6993,0,None,0,None,0,0,0,0,32,2,light,1.5667,0,0,1
22223,740.7326,0,None,0,None,0,0,0,0,32,2,light,1.6,0,0,1
22224,740.7659,0,None,0,None,0,0,0,1,32,2,light,1.6333,0,0,1
22225,740.7993,0,None,0,None,0,0,0,0,32,2,light,1.6667,0,0,1
22226,740.8326,0,None,0,None,0,0,0,0,32,2,light,1.7,0,0,1
22227,740.8659,0,None,0,None,0,0,0,0,32,2,light,1.7333,0,0,1
22228,740.8993,0,None,0,None,0,0,0,0,32,2,light,1.7667,0,0,1
22229,740.9326,0,None,0,None,0,0,0,0,33,2,light,0.0,0,0,1
22230,740.9659,0,None,0,None,0,0,0,0,33,2,light,0.0333,0,0,1
22231,740.9993,0,None,0,None,0,0,0,0,33,2,light,0.0667,0,0,1
22232,741.0326,0,None,0,None,0,1,0,0,33,2,light,0.1,0,0,1
22233,741.0659,0,None,0,None,0,0,0,0,33,2,light,0.1333,0,0,1
22234,741.0993,0,None,0,None,0,0,0,0,33,2,light,0.1667,0,0,1
22235,741.1326,0,None,0,None,0,0,0,0,33,2,light,0.2,0,0,1
22236,741.1659,0,None,0,None,0,0,0,0,33,2,light,0.2333,0,0,1
22237,741.1993,0,None,0,None,0,0,0,0,33,2,light,0.2667,0,0,1
22238,741.2326,0,None,0,None,0,0,0,0,33,2,light,0.3,0,0,1
22239,741.2659,0,None,0,None,0,0,0,0,33,2,light,0.3333,0,0,1
22240,741.2993,0,None,0,None,0,0,0,0,33,2,light,0.3667,0,0,1
22241,741.3326,0,None,0,None,0,0,0,0,33,2,light,0.4,0,0,1
22242,741.3659,0,None,0,None,0,0,0,0,33,2,light,0.4333,0,0,1
22243,741.3993,0,None,0,None,0,0,0,0,33,2,light,0.4667,0,0,1
22244,741.4326,0,None,0,None,0,0,0,0,33,2,light,0.5,0,0,1
22245,741.4659,0,None,0,None,0,0,0,0,33,2,light,0.5333,0,0,1
22246,741.4993,0,None,0,None,0,0,0,0,33,2,light,0.5667,0,0,1
22247,741.5326,0,None,0,None,0,0,0,0,33,2,light,0.6,0,0,1
22248,741.5659,0,None,0,None,0,0,0,0,33,2,light,0.6333,0,0,1
22249,741.5993,0,None,0,None,0,0,0,0,33,2,light,0.6667,0,0,1
22250,741.6326,0,None,0,None,0,0,0,0,33,2,light,0.7,0,0,1
22251,741.6659,0,None,0,None,0,0,0,0,33,2,light,0.7333,0,0,1
22252,741.6993,0,None,0,None,0,0,0,0,33,2,light,0.7667,0,0,1
22253,741.7326,0,None,0,None,0,0,0,0,33,2,light,0.8,0,0,1
22254,741.7659,0,None,0,None,0,0,0,0,33,2,light,0.8333,0,0,1
22255,741.7993,0,None,0,None,0,0,0,0,33,2,light,0.8667,0,0,1
22256,741.8326,0,None,0,None,0,0,0,0,33,2,light,0.9,0,0,1
22257,741.8659,0,None,0,None,0,0,0,0,33,2,light,0.9333,0,0,1
22258,741.8993,0,None,0,None,0,0,0,0,33,2,light,0.9667,0,0,1
22259,741.9326,0,None,0,None,0,0,0,0,33,2,light,1.0,0,0,1
22260,741.9659,0,None,0,None,0,0,0,0,33,2,light,1.0333,0,0,1
22261,741.9993,0,None,0,None,0,0,0,0,33,2,light,1.0667,0,0,1
22262,742.0326,0,None,0,None,0,0,0,0,33,2,light,1.1,0,0,1
22263,742.0659,0,None,0,None,0,0,0,0,33,2,light,1.1333,0,0,1
22264,742.0993,0,None,0,None,0,0,0,0,33,2,light,1.1667,0,0,1
22265,742.1326,0,None,0,None,0,0,0,0,33,2,light,1.2,0,0,1
22266,742.1659,0,None,0,None,0,0,0,0,33,2,light,1.2333,0,0,1
22267,742.1993,0,None,0,None,0,0,0,0,33,2,light,1.2667,0,0,1
22268,742.2326,0,None,0,None,0,0,0,0,33,2,light,1.3,0,0,1
22269,742.2659,0,None,0,None,0,0,0,0,33,2,light,1.3333,0,0,1
22270,742.2993,0,None,0,None,0,0,0,0,33,2,light,1.3667,0,0,1
22271,742.3326,0,None,0,None,0,0,0,0,33,2,light,1.4,0,0,1
22272,742.3659,0,None,0,None,0,0,0,0,33,2,light,1.4333,0,0,1
22273,742.3993,0,None,0,None,0,0,0,0,33,2,light,1.4667,0,0,1
22274,742.4326,0,None,0,None,0,0,0,0,33,2,light,1.5,0,0,1
22275,742.4659,0,None,0,None,0,0,0,0,33,2,light,1.5333,0,0,1
22276,742.4993,0,None,0,None,0,0,0,0,33,2,light,1.5667,0,0,1
22277,742.5326,0,None,0,None,0,0,0,0,33,2,light,1.6,0,0,1
22278,742.5659,0,None,0,None,0,0,0,0,33,2,light,1.6333,0,0,1
22279,742.5993,0,None,0,None,0,0,0,0,33,2,light,1.6667,0,0,1
22280,742.6326,0,None,0,None,0,0,0,0,33,2,light,1.7,0,0,1
22281,742.6659,0,None,0,None,0,0,0,0,33,2,light,1.7333,0,0,1
22282,742.6993,0,None,0,None,0,0,0,0,33,2,light,1.7667,0,0,1
22283,742.7326,0,None,0,None,0,0,0,0,33,2,light,1.8,0,0,1
22284,742.7659,0,None,0,None,0,0,0,0,33,2,light,1.8333,0,0,1
22285,742.7993,0,None,0,None,0,0,0,0,33,2,light,1.8667,0,0,1
22286,742.8326,0,None,0,None,0,0,0,0,33,2,light,1.9,0,0,1
22287,742.8659,0,None,0,None,0,0,0,0,33,2,light,1.9333,0,0,1
22288,742.8993,0,None,0,None,0,0,0,0,33,2,light,1.9667,0,0,1
22289,742.9326,0,None,0,None,0,0,0,0,33,2,light,2.0,0,0,1
22290,742.9659,0,None,0,None,0,0,0,0,33,2,light,2.0333,0,0,1
22291,742.9993,0,None,0,None,0,0,0,0,33,2,light,2.0667,0,0,1
22292,743.0326,0,None,0,None,0,0,0,0,33,2,light,2.1,0,0,1
22293,743.0659,0,None,0,None,0,0,0,0,33,2,light,2.1333,0,0,1
22294,743.0993,0,None,0,None,0,0,0,0,33,2,light,2.1667,0,0,1
22295,743.1326,0,None,0,None,0,0,0,0,33,2,light,2.2,0,0,1
22296,743.1659,0,None,0,None,0,0,0,0,33,2,light,2.2333,0,0,1
22297,743.1993,0,None,0,None,0,0,0,0,33,2,light,2.2667,0,0,1
22298,743.2326,0,None,0,None,0,0,0,0,33,2,light,2.3,0,0,1
22299,743.2659,0,None,0,None,0,0,0,0,33,2,light,2.3333,0,0,1
22300,743.2993,0,None,0,None,0,0,0,0,33,2,light,2.3667,0,0,1
22301,743.3326,0,None,0,None,0,0,0,0,33,2,light,2.4,0,0,1
22302,743.3659,0,None,0,None,0,0,0,0,33,2,light,2.4333,0,0,1
22303,743.3993,0,None,0,None,0,0,0,0,33,2,light,2.4667,0,0,1
22304,743.4326,0,None,0,None,0,0,0,0,33,2,light,2.5,0,0,1
22305,743.4659,0,None,0,None,0,0,0,0,33,2,light,2.5333,0,0,1
22306,743.4993,0,None,0,None,0,0,0,0,33,2,light,2.5667,0,0,1
22307,743.5326,0,None,0,None,0,0,0,0,33,2,light,2.6,0,0,1
22308,743.5659,0,None,0,None,0,0,0,0,33,2,light,2.6333,0,0,1
22309,743.5993,0,None,0,None,0,0,0,0,33,2,light,2.6667,0,0,1
22310,743.6326,0,None,0,None,0,0,0,0,33,2,light,2.7,0,0,1
22311,743.6659,0,None,0,None,0,0,0,0,33,2,light,2.7333,0,0,1
22312,743.6993,0,None,0,None,0,0,0,0,33,2,light,2.7667,0,0,1
22313,743.7326,0,None,0,None,0,0,0,0,33,2,light,2.8,0,0,1
22314,743.7659,0,None,0,None,0,0,0,0,33,2,light,2.8333,0,0,1
22315,743.7993,0,None,0,None,0,0,0,0,33,2,light,2.8667,0,0,1
22316,743.8326,0,None,0,None,0,0,0,0,33,2,light,2.9,0,0,1
22317,743.8659,0,None,0,None,0,0,0,0,33,2,light,2.9333,0,0,1
22318,743.8993,0,None,0,None,0,0,0,0,33,2,light,2.9667,0,0,1
22319,743.9326,0,None,0,None,0,0,0,0,33,2,light,3.0,0,0,1
22320,743.9659,0,None,0,None,0,0,0,0,33,2,light,3.0333,0,0,1
22321,743.9993,0,None,0,None,0,0,0,0,33,2,light,3.0667,0,0,1
22322,744.0326,0,None,0,None,0,0,0,0,33,2,light,3.1,0,0,1
22323,744.0659,0,None,0,None,0,0,0,0,33,2,light,3.1333,0,0,1
22324,744.0993,0,None,0,None,0,0,0,0,33,2,light,3.1667,0,0,1
22325,744.1326,0,None,0,None,0,0,0,0,33,2,light,3.2,0,0,1
22326,744.1659,0,None,0,None,0,0,0,0,33,2,light,3.2333,0,0,1
22327,744.1993,0,None,0,None,0,0,0,0,33,2,light,3.2667,0,0,1
22328,744.2326,0,None,0,None,0,0,0,0,33,2,light,3.3,0,0,1
22329,744.2659,0,None,0,None,0,0,0,0,33,2,light,3.3333,0,0,1
22330,744.2993,0,None,0,None,0,0,0,0,33,2,light,3.3667,0,0,1
22331,744.3326,0,None,0,None,0,0,0,0,33,2,light,3.4,0,0,1
22332,744.3659,0,None,0,None,0,0,0,0,33,2,light,3.4333,0,0,1
22333,744.3993,0,None,0,None,0,0,0,0,33,2,light,3.4667,0,0,1
22334,744.4326,0,None,0,None,0,0,0,0,33,2,light,3.5,0,0,1
22335,744.4659,0,None,0,None,0,0,0,0,33,2,light,3.5333,0,0,1
22336,744.4993,0,None,0,None,0,0,0,0,33,2,light,3.5667,0,0,1
22337,744.5326,0,None,0,None,0,0,0,0,33,2,light,3.6,0,0,1
22338,744.5659,0,None,0,None,0,0,0,0,33,2,light,3.6333,0,0,1
22339,744.5993,0,None,0,None,0,0,0,0,33,2,light,3.6667,0,0,1
22340,744.6326,0,None,0,None,0,0,0,0,33,2,light,3.7,0,0,1
22341,744.6659,0,None,0,None,0,0,0,0,33,2,light,3.7333,0,0,1
22342,744.6993,0,None,0,None,0,0,0,0,33,2,light,3.7667,0,0,1
22343,744.7326,0,None,0,None,0,0,0,0,33,2,light,3.8,0,0,1
22344,744.7659,0,None,0,None,0,0,0,0,33,2,light,3.8333,0,0,1
22345,744.7993,0,None,0,None,0,0,0,0,33,2,light,3.8667,0,0,1
22346,744.8326,0,None,0,None,0,0,0,0,33,2,light,3.9,0,0,1
22347,744.8659,0,None,0,None,0,0,0,0,33,2,light,3.9333,0,0,1
22348,744.8993,0,None,0,None,0,0,0,0,33,2,light,3.9667,0,0,1
22349,744.9326,0,None,0,None,0,0,0,0,33,2,light,4.0,0,0,1
22350,744.9659,0,None,0,None,0,0,0,0,33,2,light,4.0333,0,0,1
22351,744.9993,0,None,0,None,0,0,0,0,33,2,light,4.0667,0,0,1
22352,745.0326,0,None,0,None,0,0,0,0,33,2,light,4.1,0,0,1
22353,745.0659,0,None,0,None,0,0,0,0,33,2,light,4.1333,0,0,1
22354,745.0993,0,None,0,None,0,0,0,0,33,2,light,4.1667,0,0,1
22355,745.1326,0,None,0,None,0,0,0,0,33,2,light,4.2,0,0,1
22356,745.1659,0,None,0,None,0,0,0,0,33,2,light,4.2333,0,0,1
22357,745.1993,0,None,0,None,0,0,0,0,33,2,light,4.2667,0,0,1
22358,745.2326,0,None,0,None,0,0,0,0,33,2,light,4.3,0,0,1
22359,745.2659,0,None,0,None,0,0,0,0,33,2,light,4.3333,0,0,1
22360,745.2993,0,None,0,None,0,0,0,0,33,2,light,4.3667,0,0,1
22361,745.3326,0,None,0,None,0,0,0,0,33,2,light,4.4,0,0,1
22362,745.3659,0,None,0,None,0,0,0,0,33,2,light,4.4333,0,0,1
22363,745.3993,0,None,0,None,0,0,0,0,33,2,light,4.4667,0,0,1
22364,745.4326,0,None,0,None,0,0,0,0,33,2,light,4.5,0,0,1
22365,745.4659,0,None,0,None,0,0,0,0,33,2,light,4.5333,0,0,1
22366,745.4993,0,None,0,None,0,0,0,0,33,2,light,4.5667,0,0,1
22367,745.5326,0,None,0,None,0,0,0,0,33,2,light,4.6,0,0,1
22368,745.5659,0,None,0,None,0,0,0,0,33,2,light,4.6333,0,0,1
22369,745.5993,0,None,0,None,0,0,0,0,33,2,light,4.6667,0,0,1
22370,745.6326,0,None,0,None,0,0,0,0,33,2,light,4.7,0,0,1
22371,745.6659,0,None,0,None,0,0,0,0,33,2,light,4.7333,0,0,1
22372,745.6993,0,None,0,None,0,0,0,0,33,2,light,4.7667,0,0,1
22373,745.7326,0,None,0,None,0,0,0,0,33,2,light,4.8,0,0,1
22374,745.7659,0,None,0,None,0,0,0,0,33,2,light,4.8333,0,0,1
22375,745.7993,0,None,0,None,0,0,0,0,33,2,light,4.8667,0,0,1
22376,745.8326,0,None,0,None,0,0,0,0,33,2,light,4.9,0,0,1
22377,745.8659,0,None,0,None,0,0,0,0,33,2,light,4.9333,0,0,1
22378,745.8993,0,None,0,None,0,0,0,0,33,2,light,4.9667,0,0,1
22379,745.9326,0,None,0,None,0,0,0,0,33,2,light,5.0,0,0,1
22380,745.9659,0,None,0,None,0,0,0,0,33,2,light,5.0333,0,0,1
22381,745.9993,0,None,0,None,0,0,0,0,33,2,light,5.0667,0,0,1
22382,746.0326,0,None,0,None,0,0,0,0,33,2,light,5.1,0,0,1
22383,746.0659,0,None,0,None,0,0,0,0,33,2,light,5.1333,0,0,1
22384,746.0993,0,None,0,None,0,0,0,0,33,2,light,5.1667,0,0,1
22385,746.1326,0,None,0,None,0,0,0,0,33,2,light,5.2,0,0,1
22386,746.1659,0,None,0,None,0,0,0,0,33,2,light,5.2333,0,0,1
22387,746.1993,0,None,0,None,0,0,0,0,33,2,light,5.2667,0,0,1
22388,746.2326,0,None,0,None,0,0,0,0,33,2,light,5.3,0,0,1
22389,746.2659,0,None,0,None,0,0,0,0,33,2,light,5.3333,0,0,1
22390,746.2993,0,None,0,None,0,0,0,0,33,2,light,5.3667,0,0,1
22391,746.3326,0,None,0,None,0,0,0,0,33,2,light,5.4,0,0,1
22392,746.3659,0,None,0,None,0,0,0,0,33,2,light,5.4333,0,0,1
22393,746.3993,0,None,0,None,0,0,0,0,33,2,light,5.4667,0,0,1
22394,746.4326,0,None,0,None,0,0,0,0,33,2,light,5.5,0,0,1
22395,746.4659,0,None,0,None,0,0,0,0,33,2,light,5.5333,0,0,1
22396,746.4993,0,None,0,None,0,0,0,0,33,2,light,5.5667,0,0,1
22397,746.5326,0,None,0,None,0,0,0,0,33,2,light,5.6,0,0,1
22398,746.5659,0,None,0,None,0,0,0,0,33,2,light,5.6333,0,0,1
22399,746.5993,0,None,0,None,0,0,0,0,33,2,light,5.6667,0,0,1
22400,746.6326,0,None,0,None,0,0,0,0,33,2,light,5.7,0,0,1
22401,746.6659,0,None,0,None,0,0,0,0,33,2,light,5.7333,0,0,1
22402,746.6993,0,None,0,None,0,0,0,0,33,2,light,5.7667,0,0,1
22403,746.7326,0,None,4,Escape / rearing,0,0,0,0,33,2,light,5.8,0,0,1
22404,746.7659,0,None,4,Escape / rearing,0,0,0,0,33,2,light,5.8333,0,0,1
22405,746.7993,0,None,4,Escape / rearing,0,0,0,0,33,2,light,5.8667,0,0,1
22406,746.8326,0,None,4,Escape / rearing,0,0,0,0,33,2,light,5.9,0,0,1
22407,746.8659,0,None,4,Escape / rearing,0,0,0,0,33,2,light,5.9333,0,0,1
22408,746.8993,0,None,4,Escape / rearing,0,0,0,0,33,2,light,5.9667,0,0,1
22409,746.9326,0,None,4,Escape / rearing,0,0,0,0,33,2,light,6.0,0,0,1
22410,746.9659,0,None,4,Escape / rearing,0,0,0,0,33,2,light,6.0333,0,0,1
22411,746.9993,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.0667,0,0,1
22412,747.0326,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.1,0,0,1
22413,747.0659,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.1333,0,0,1
22414,747.0993,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.1667,0,0,1
22415,747.1326,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.2,0,0,1
22416,747.1659,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.2333,0,0,1
22417,747.1993,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.2667,0,0,1
22418,747.2326,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.3,0,0,1
22419,747.2659,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.3333,0,0,1
22420,747.2993,4,Escape / rearing,4,Escape / rearing,0,0,0,0,33,2,light,6.3667,0,0,1
