frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training
26350,878.2991,0,None,0,None,0,0,0,0,26,2,pin,7.4667,0,0
26351,878.3325,0,None,0,None,0,0,0,0,26,2,pin,7.5000,0,0
26352,878.3658,0,None,0,None,0,0,0,0,26,2,pin,7.5333,0,0
26353,878.3991,0,None,0,None,0,0,0,0,26,2,pin,7.5667,0,0
26354,878.4325,0,None,0,None,0,0,0,0,26,2,pin,7.6000,0,0
26355,878.4658,0,None,0,None,0,0,0,0,26,2,pin,7.6333,0,0
26356,878.4991,0,None,0,None,0,0,0,0,26,2,pin,7.6667,0,0
26357,878.5325,0,None,0,None,0,0,0,0,26,2,pin,7.7000,0,0
26358,878.5658,0,None,0,None,0,0,0,0,26,2,pin,7.7333,0,0
26359,878.5991,0,None,0,None,0,0,0,0,26,2,pin,7.7667,0,0
26360,878.6325,0,None,0,None,0,0,0,0,26,2,pin,7.8000,0,0
26361,878.6658,0,None,0,None,0,0,0,0,26,2,pin,7.8333,0,0
26362,878.6991,0,None,0,None,0,0,0,0,26,2,pin,7.8667,0,0
26363,878.7325,0,None,0,None,0,0,0,0,26,2,pin,7.9000,0,0
26364,878.7658,0,None,0,None,0,0,0,0,26,2,pin,7.9333,0,0
26365,878.7991,0,None,0,None,0,0,0,0,26,2,pin,7.9667,0,0
26366,878.8325,0,None,0,None,0,0,0,0,26,2,pin,8.0000,0,0
26367,878.8658,0,None,0,None,0,0,0,0,26,2,pin,8.0333,0,0
26368,878.8991,0,None,0,None,0,0,0,0,26,2,pin,8.0667,0,0
26369,878.9325,0,None,0,None,0,0,0,0,26,2,pin,8.1000,0,0
26370,878.9658,0,None,0,None,0,0,0,0,26,2,pin,8.1333,0,0
26371,878.9991,0,None,0,None,0,0,0,0,26,2,pin,8.1667,0,0
26372,879.0325,0,None,0,None,0,0,0,0,26,2,pin,8.2000,0,0
26373,879.0658,0,None,0,None,0,0,0,0,26,2,pin,8.2333,0,0
26374,879.0991,0,None,0,None,0,0,0,0,26,2,pin,8.2667,0,0
26375,879.1325,0,None,0,None,0,0,0,0,26,2,pin,8.3000,0,0
26376,879.1658,0,None,0,None,0,0,0,0,26,2,pin,8.3333,0,0
26377,879.1991,0,None,0,None,0,0,0,0,26,2,pin,8.3667,0,0
26378,879.2325,0,None,0,None,0,0,0,0,26,2,pin,8.4000,0,0
26379,879.2658,0,None,0,None,0,0,0,0,26,2,pin,8.4333,0,0
26380,879.2991,0,None,0,None,0,0,0,0,26,2,pin,8.4667,0,0
26381,879.3325,0,None,0,None,0,0,0,0,26,2,pin,8.5000,0,0
26382,879.3658,0,None,0,None,0,0,0,0,26,2,pin,8.5333,0,0
26383,879.3991,0,None,0,None,0,0,0,0,26,2,pin,8.5667,0,0
26384,879.4325,0,None,0,None,0,0,0,0,26,2,pin,8.6000,0,0
26385,879.4658,0,None,0,None,0,0,0,0,26,2,pin,8.6333,0,0
26386,879.4991,0,None,0,None,0,0,0,0,26,2,pin,8.6667,0,0
26387,879.5325,0,None,0,None,0,0,0,0,26,2,pin,8.7000,0,0
26388,879.5658,0,None,0,None,0,0,0,0,26,2,pin,8.7333,0,0
26389,879.5991,0,None,0,None,0,0,0,0,26,2,pin,8.7667,0,0
26390,879.6325,0,None,0,None,0,0,0,0,26,2,pin,8.8000,0,0
26391,879.6658,0,None,0,None,0,0,0,0,26,2,pin,8.8333,0,0
26392,879.6991,0,None,0,None,0,0,0,0,26,2,pin,8.8667,0,0
26393,879.7325,0,None,0,None,0,0,0,0,26,2,pin,8.9000,0,0
26394,879.7658,0,None,0,None,0,0,0,0,26,2,pin,8.9333,0,0
26395,879.7991,0,None,0,None,0,0,0,0,26,2,pin,8.9667,0,0
26396,879.8325,0,None,0,None,0,0,0,0,26,2,pin,9.0000,0,0
26397,879.8658,0,None,0,None,0,0,0,0,26,2,pin,9.0333,0,0
26398,879.8991,0,None,0,None,0,0,0,0,26,2,pin,9.0667,0,0
26399,879.9325,0,None,0,None,0,0,0,0,26,2,pin,9.1000,0,0
26400,879.9658,0,None,0,None,0,0,0,0,26,2,pin,9.1333,0,0
26401,879.9991,0,None,0,None,0,0,0,0,26,2,pin,9.1667,0,0
26402,880.0325,0,None,0,None,0,0,0,0,26,2,pin,9.2000,0,0
26403,880.0658,0,None,0,None,0,0,0,0,26,2,pin,9.2333,0,0
26404,880.0991,0,None,0,None,0,0,0,0,26,2,pin,9.2667,0,0
26405,880.1325,0,None,0,None,0,0,0,0,26,2,pin,9.3000,0,0
26406,880.1658,0,None,0,None,0,0,0,0,26,2,pin,9.3333,0,0
26407,880.1991,0,None,0,None,0,0,0,0,26,2,pin,9.3667,0,0
26408,880.2325,0,None,0,None,0,0,0,0,26,2,pin,9.4000,0,0
26409,880.2658,0,None,0,None,0,0,0,0,26,2,pin,9.4333,0,0
26410,880.2991,0,None,0,None,0,0,0,0,26,2,pin,9.4667,0,0
26411,880.3325,0,None,0,None,0,0,0,0,26,2,pin,9.5000,0,0
26412,880.3658,0,None,0,None,0,0,0,0,26,2,pin,9.5333,0,0
26413,880.3991,0,None,0,None,0,0,0,0,26,2,pin,9.5667,0,0
26414,880.4325,0,None,0,None,0,0,0,0,26,2,pin,9.6000,0,0
26415,880.4658,0,None,0,None,0,0,0,0,26,2,pin,9.6333,0,0
26416,880.4991,0,None,0,None,0,0,0,0,26,2,pin,9.6667,0,0
26417,880.5325,0,None,0,None,0,0,0,0,26,2,pin,9.7000,0,0
26418,880.5658,0,None,0,None,0,0,0,0,26,2,pin,9.7333,0,0
26419,880.5991,0,None,0,None,0,0,0,0,26,2,pin,9.7667,0,0
26420,880.6325,0,None,0,None,0,0,0,0,26,2,pin,9.8000,0,0
26421,880.6658,0,None,0,None,0,0,0,0,26,2,pin,9.8333,0,0
26422,880.6991,0,None,0,None,0,0,0,0,26,2,pin,9.8667,0,0
26423,880.7325,0,None,0,None,0,0,0,0,26,2,pin,9.9000,0,0
26424,880.7658,0,None,0,None,0,0,0,0,26,2,pin,9.9333,0,0
26425,880.7991,0,None,0,None,0,0,0,0,26,2,pin,9.9667,0,0
26426,880.8325,0,None,0,None,0,0,0,0,26,2,pin,10.0000,0,0
26427,880.8658,0,None,0,None,0,0,0,0,26,2,pin,10.0333,0,0
26428,880.8991,0,None,0,None,0,0,0,0,26,2,pin,10.0667,0,0
26429,880.9325,0,None,0,None,0,0,0,0,26,2,pin,10.1000,0,0
26430,880.9658,0,None,0,None,0,0,0,0,26,2,pin,10.1333,0,0
26431,880.9991,0,None,0,None,0,0,0,0,26,2,pin,10.1667,0,0
26432,881.0325,0,None,0,None,0,0,0,0,26,2,pin,10.2000,0,0
26433,881.0658,0,None,0,None,0,0,0,0,26,2,pin,10.2333,0,0
26434,881.0991,0,None,0,None,0,0,0,0,26,2,pin,10.2667,0,0
26435,881.1325,0,None,0,None,0,0,0,0,26,2,pin,10.3000,0,0
26436,881.1658,0,None,0,None,0,0,0,0,26,2,pin,10.3333,0,0
26437,881.1991,0,None,0,None,0,0,0,0,26,2,pin,10.3667,0,0
26438,881.2325,0,None,0,None,0,0,0,0,26,2,pin,10.4000,0,0
26439,881.2658,0,None,0,None,0,0,0,0,26,2,pin,10.4333,0,0
26440,881.2991,0,None,0,None,0,0,0,0,26,2,pin,10.4667,0,0
26441,881.3325,0,None,0,None,0,0,0,0,26,2,pin,10.5000,0,0
26442,881.3658,0,None,0,None,0,0,0,0,26,2,pin,10.5333,0,0
26443,881.3991,0,None,0,None,0,0,0,0,26,2,pin,10.5667,0,0
26444,881.4325,0,None,0,None,0,0,0,0,26,2,pin,10.6000,0,0
26445,881.4658,0,None,0,None,0,0,0,0,26,2,pin,10.6333,0,0
26446,881.4991,0,None,0,None,0,0,0,0,26,2,pin,10.6667,0,0
26447,881.5325,0,None,0,None,0,0,0,0,26,2,pin,10.7000,0,0
26448,881.5658,0,None,0,None,0,0,0,0,26,2,pin,10.7333,0,0
26449,881.5991,0,None,0,None,0,0,0,0,26,2,pin,10.7667,0,0
26450,881.6325,0,None,0,None,0,0,0,0,26,2,pin,10.8000,0,0
26451,881.6658,0,None,0,None,0,0,0,0,26,2,pin,10.8333,0,0
26452,881.6991,0,None,0,None,0,0,0,0,26,2,pin,10.8667,0,0
26453,881.7325,0,None,0,None,0,0,0,0,26,2,pin,10.9000,0,0
26454,881.7658,0,None,0,None,0,0,0,0,26,2,pin,10.9333,0,0
26455,881.7991,0,None,0,None,0,0,0,0,26,2,pin,10.9667,0,0
26456,881.8325,0,None,0,None,0,0,0,0,26,2,pin,11.0000,0,0
26457,881.8658,0,None,0,None,0,0,0,0,26,2,pin,11.0333,0,0
26458,881.8991,0,None,0,None,0,0,0,0,26,2,pin,11.0667,0,0
26459,881.9325,0,None,0,None,0,0,0,0,26,2,pin,11.1000,0,0
26460,881.9658,0,None,0,None,0,0,0,0,26,2,pin,11.1333,0,0
26461,881.9991,0,None,0,None,0,0,0,0,26,2,pin,11.1667,0,0
26462,882.0325,0,None,0,None,0,0,0,0,26,2,pin,11.2000,0,0
26463,882.0658,0,None,0,None,0,0,0,0,26,2,pin,11.2333,0,0
26464,882.0991,0,None,0,None,0,0,0,0,26,2,pin,11.2667,0,0
26465,882.1325,0,None,0,None,0,0,0,0,26,2,pin,11.3000,0,0
26466,882.1658,0,None,0,None,0,0,0,0,26,2,pin,11.3333,0,0
26467,882.1991,0,None,0,None,0,0,0,0,26,2,pin,11.3667,0,0
26468,882.2325,0,None,0,None,0,0,0,0,26,2,pin,11.4000,0,0
26469,882.2658,0,None,0,None,0,0,0,0,26,2,pin,11.4333,0,0
26470,882.2991,0,None,0,None,0,0,0,0,26,2,pin,11.4667,0,0
26471,882.3325,0,None,0,None,0,0,0,0,26,2,pin,11.5000,0,0
26472,882.3658,0,None,0,None,0,0,0,0,26,2,pin,11.5333,0,0
26473,882.3991,0,None,0,None,0,0,0,0,26,2,pin,11.5667,0,0
26474,882.4325,0,None,0,None,0,0,0,0,26,2,pin,11.6000,0,0
26475,882.4658,0,None,0,None,0,0,0,0,26,2,pin,11.6333,0,0
26476,882.4991,0,None,0,None,0,0,0,0,26,2,pin,11.6667,0,0
26477,882.5325,0,None,0,None,0,0,0,0,26,2,pin,11.7000,0,0
26478,882.5658,0,None,0,None,0,0,0,0,26,2,pin,11.7333,0,0
26479,882.5991,0,None,0,None,0,0,0,0,26,2,pin,11.7667,0,0
26480,882.6325,0,None,0,None,0,0,0,0,26,2,pin,11.8000,0,0
26481,882.6658,0,None,0,None,0,0,0,0,26,2,pin,11.8333,0,0
26482,882.6991,0,None,0,None,0,0,0,0,26,2,pin,11.8667,0,0
26483,882.7325,0,None,0,None,0,0,0,0,26,2,pin,11.9000,0,0
26484,882.7658,0,None,0,None,0,0,0,0,26,2,pin,11.9333,0,0
26485,882.7991,0,None,0,None,0,0,0,0,26,2,pin,11.9667,0,0
26486,882.8325,0,None,0,None,0,0,0,0,26,2,pin,12.0000,0,0
26487,882.8658,0,None,0,None,0,0,0,0,26,2,pin,12.0333,0,0
26488,882.8991,0,None,0,None,0,0,0,0,26,2,pin,12.0667,0,0
26489,882.9325,0,None,0,None,0,0,0,0,26,2,pin,12.1000,0,0
26490,882.9658,0,None,0,None,0,0,0,0,26,2,pin,12.1333,0,0
26491,882.9991,0,None,0,None,0,0,0,0,26,2,pin,12.1667,0,0
26492,883.0325,0,None,0,None,0,0,0,0,26,2,pin,12.2000,0,0
26493,883.0658,0,None,0,None,0,0,0,0,26,2,pin,12.2333,0,0
26494,883.0991,0,None,0,None,0,0,0,0,26,2,pin,12.2667,0,0
26495,883.1325,0,None,0,None,0,0,0,0,26,2,pin,12.3000,0,0
26496,883.1658,0,None,0,None,0,0,0,0,26,2,pin,12.3333,0,0
26497,883.1991,0,None,0,None,0,0,0,0,26,2,pin,12.3667,0,0
26498,883.2325,0,None,0,None,0,0,0,0,26,2,pin,12.4000,0,0
26499,883.2658,0,None,0,None,0,0,0,0,26,2,pin,12.4333,0,0
26500,883.2991,0,None,0,None,0,0,0,0,26,2,pin,12.4667,0,0
26501,883.3324,0,None,0,None,0,0,0,0,26,2,pin,12.5000,0,0
26502,883.3658,0,None,0,None,0,0,0,0,26,2,pin,12.5333,0,0
26503,883.3991,0,None,0,None,0,0,0,0,26,2,pin,12.5667,0,0
26504,883.4324,0,None,0,None,0,0,0,0,26,2,pin,12.6000,0,0
26505,883.4658,0,None,0,None,0,0,0,0,26,2,pin,12.6333,0,0
26506,883.4991,0,None,0,None,0,0,0,0,26,2,pin,12.6667,0,0
26507,883.5324,0,None,0,None,0,0,0,0,26,2,pin,12.7000,0,0
26508,883.5658,0,None,0,None,0,0,0,0,26,2,pin,12.7333,0,0
26509,883.5991,0,None,0,None,0,0,0,0,26,2,pin,12.7667,0,0
26510,883.6324,0,None,0,None,0,0,0,0,26,2,pin,12.8000,0,0
26511,883.6658,0,None,0,None,0,0,0,0,26,2,pin,12.8333,0,0
26512,883.6991,0,None,0,None,0,0,0,0,26,2,pin,12.8667,0,0
26513,883.7324,0,None,0,None,0,0,0,0,26,2,pin,12.9000,0,0
26514,883.7658,0,None,0,None,0,0,0,0,26,2,pin,12.9333,0,0
26515,883.7991,0,None,0,None,0,0,0,0,26,2,pin,12.9667,0,0
26516,883.8324,0,None,0,None,0,0,0,0,26,2,pin,13.0000,0,0
26517,883.8658,0,None,0,None,0,0,0,0,26,2,pin,13.0333,0,0
26518,883.8991,0,None,0,None,0,0,0,0,26,2,pin,13.0667,0,0
26519,883.9324,0,None,0,None,0,0,0,0,26,2,pin,13.1000,0,0
26520,883.9658,0,None,0,None,0,0,0,0,26,2,pin,13.1333,0,0
26521,883.9991,0,None,0,None,0,0,0,0,26,2,pin,13.1667,0,0
26522,884.0324,0,None,0,None,0,0,0,0,26,2,pin,13.2000,0,0
26523,884.0658,0,None,0,None,0,0,0,0,26,2,pin,13.2333,0,0
26524,884.0991,0,None,0,None,0,0,0,0,26,2,pin,13.2667,0,0
26525,884.1324,0,None,0,None,0,0,0,0,26,2,pin,13.3000,0,0
26526,884.1658,0,None,0,None,0,0,0,0,26,2,pin,13.3333,0,0
26527,884.1991,0,None,0,None,0,0,0,0,26,2,pin,13.3667,0,0
26528,884.2324,0,None,0,None,0,0,0,0,26,2,pin,13.4000,0,0
26529,884.2658,0,None,0,None,0,0,0,0,26,2,pin,13.4333,0,0
26530,884.2991,0,None,0,None,0,0,0,0,26,2,pin,13.4667,0,0
26531,884.3324,0,None,0,None,0,0,0,0,26,2,pin,13.5000,0,0
26532,884.3658,0,None,0,None,0,0,0,0,26,2,pin,13.5333,0,0
26533,884.3991,0,None,0,None,0,0,0,0,26,2,pin,13.5667,0,0
26534,884.4324,0,None,0,None,0,0,0,0,26,2,pin,13.6000,0,0
26535,884.4658,0,None,0,None,0,0,0,0,26,2,pin,13.6333,0,0
26536,884.4991,0,None,0,None,0,0,0,0,26,2,pin,13.6667,0,0
26537,884.5324,0,None,0,None,0,0,0,0,26,2,pin,13.7000,0,0
26538,884.5658,0,None,0,None,0,0,0,0,26,2,pin,13.7333,0,0
26539,884.5991,0,None,0,None,0,0,0,0,26,2,pin,13.7667,0,0
26540,884.6324,0,None,0,None,0,0,0,0,26,2,pin,13.8000,0,0
26541,884.6658,0,None,0,None,0,0,0,0,26,2,pin,13.8333,0,0
26542,884.6991,0,None,0,None,0,0,0,0,26,2,pin,13.8667,0,0
26543,884.7324,0,None,0,None,0,0,0,0,26,2,pin,13.9000,0,0
26544,884.7658,0,None,0,None,0,0,0,0,26,2,pin,13.9333,0,0
26545,884.7991,0,None,0,None,0,0,0,0,26,2,pin,13.9667,0,0
26546,884.8324,0,None,0,None,0,0,0,0,26,2,pin,14.0000,0,0
26547,884.8658,0,None,0,None,0,0,0,0,26,2,pin,14.0333,0,0
26548,884.8991,0,None,0,None,0,0,0,0,26,2,pin,14.0667,0,0
26549,884.9324,0,None,0,None,0,0,0,0,26,2,pin,14.1000,0,0
26550,884.9658,0,None,0,None,0,0,0,0,26,2,pin,14.1333,0,0
26551,884.9991,0,None,0,None,0,0,0,0,26,2,pin,14.1667,0,0
26552,885.0324,0,None,0,None,0,0,0,0,26,2,pin,14.2000,0,0
26553,885.0658,0,None,0,None,0,0,0,0,26,2,pin,14.2333,0,0
26554,885.0991,0,None,0,None,0,0,0,0,26,2,pin,14.2667,0,0
26555,885.1324,0,None,0,None,0,0,0,0,26,2,pin,14.3000,0,0
26556,885.1658,0,None,0,None,0,0,0,0,26,2,pin,14.3333,0,0
26557,885.1991,0,None,0,None,0,0,0,0,26,2,pin,14.3667,0,0
26558,885.2324,0,None,0,None,0,0,0,0,26,2,pin,14.4000,0,0
26559,885.2658,0,None,0,None,0,0,0,0,26,2,pin,14.4333,0,0
26560,885.2991,0,None,0,None,0,0,0,0,26,2,pin,14.4667,0,0
26561,885.3324,0,None,0,None,0,0,0,0,26,2,pin,14.5000,0,0
26562,885.3658,0,None,0,None,0,0,0,0,26,2,pin,14.5333,0,0
26563,885.3991,0,None,0,None,0,0,0,0,26,2,pin,14.5667,0,0
26564,885.4324,0,None,0,None,0,0,0,0,26,2,pin,14.6000,0,0
26565,885.4658,0,None,0,None,0,0,0,0,26,2,pin,14.6333,0,0
26566,885.4991,0,None,0,None,0,0,0,0,26,2,pin,14.6667,0,0
26567,885.5324,0,None,0,None,0,0,0,0,26,2,pin,14.7000,0,0
26568,885.5658,0,None,0,None,0,0,0,0,26,2,pin,14.7333,0,0
26569,885.5991,0,None,0,None,0,0,0,0,26,2,pin,14.7667,0,0
26570,885.6324,0,None,0,None,0,0,0,0,26,2,pin,14.8000,0,0
26571,885.6658,0,None,0,None,0,0,0,0,26,2,pin,14.8333,0,0
26572,885.6991,0,None,0,None,0,0,0,0,26,2,pin,14.8667,0,0
26573,885.7324,0,None,0,None,0,0,0,0,26,2,pin,14.9000,0,0
26574,885.7658,0,None,0,None,0,0,0,0,26,2,pin,14.9333,0,0
26575,885.7991,0,None,0,None,0,0,0,0,26,2,pin,14.9667,0,0
26576,885.8324,0,None,0,None,0,0,0,0,26,2,pin,15.0000,0,0
26577,885.8658,0,None,0,None,0,0,0,0,26,2,pin,15.0333,0,0
26578,885.8991,0,None,0,None,0,0,0,0,26,2,pin,15.0667,0,0
26579,885.9324,0,None,0,None,0,0,0,0,26,2,pin,15.1000,0,0
26580,885.9658,0,None,0,None,0,0,0,0,26,2,pin,15.1333,0,0
26581,885.9991,0,None,0,None,0,0,0,0,26,2,pin,15.1667,0,0
26582,886.0324,0,None,0,None,0,0,0,0,26,2,pin,15.2000,0,0
26583,886.0658,0,None,0,None,0,0,0,0,26,2,pin,15.2333,0,0
26584,886.0991,0,None,0,None,0,0,0,0,26,2,pin,15.2667,0,0
26585,886.1324,0,None,0,None,0,0,0,0,26,2,pin,15.3000,0,0
26586,886.1658,0,None,0,None,0,0,0,0,26,2,pin,15.3333,0,0
26587,886.1991,0,None,0,None,0,0,0,0,26,2,pin,15.3667,0,0
26588,886.2324,0,None,0,None,0,0,0,0,26,2,pin,15.4000,0,0
26589,886.2658,0,None,0,None,0,0,0,0,26,2,pin,15.4333,0,0
26590,886.2991,0,None,0,None,0,0,0,0,26,2,pin,15.4667,0,0
26591,886.3324,0,None,0,None,0,0,0,0,26,2,pin,15.5000,0,0
26592,886.3658,0,None,0,None,0,0,0,0,26,2,pin,15.5333,0,0
26593,886.3991,0,None,0,None,0,0,0,0,26,2,pin,15.5667,0,0
26594,886.4324,0,None,0,None,0,0,0,0,26,2,pin,15.6000,0,0
26595,886.4658,0,None,0,None,0,0,0,0,26,2,pin,15.6333,0,0
26596,886.4991,0,None,0,None,0,0,0,0,26,2,pin,15.6667,0,0
26597,886.5324,0,None,0,None,0,0,0,0,26,2,pin,15.7000,0,0
26598,886.5658,0,None,0,None,0,0,0,0,26,2,pin,15.7333,0,0
26599,886.5991,0,None,0,None,0,0,0,0,26,2,pin,15.7667,0,0
26600,886.6324,0,None,0,None,0,0,0,0,26,2,pin,15.8000,0,0
26601,886.6658,0,None,0,None,0,0,0,0,26,2,pin,15.8333,0,0
26602,886.6991,0,None,0,None,0,0,0,0,26,2,pin,15.8667,0,0
26603,886.7324,0,None,0,None,0,0,0,0,26,2,pin,15.9000,0,0
26604,886.7658,0,None,0,None,0,0,0,0,26,2,pin,15.9333,0,0
26605,886.7991,0,None,0,None,0,0,0,0,26,2,pin,15.9667,0,0
26606,886.8324,0,None,0,None,0,0,0,0,26,2,pin,16.0000,0,0
26607,886.8658,0,None,0,None,0,0,0,0,26,2,pin,16.0333,0,0
26608,886.8991,0,None,0,None,0,0,0,0,26,2,pin,16.0667,0,0
26609,886.9324,0,None,0,None,0,0,0,0,26,2,pin,16.1000,0,0
26610,886.9658,0,None,0,None,0,0,0,0,26,2,pin,16.1333,0,0
26611,886.9991,0,None,0,None,0,0,0,0,26,2,pin,16.1667,0,0
26612,887.0324,0,None,0,None,0,0,0,0,26,2,pin,16.2000,0,0
26613,887.0658,0,None,0,None,0,0,0,0,26,2,pin,16.2333,0,0
26614,887.0991,0,None,0,None,0,0,0,0,26,2,pin,16.2667,0,0
26615,887.1324,0,None,0,None,0,0,0,0,26,2,pin,16.3000,0,0
26616,887.1658,0,None,0,None,0,0,0,0,26,2,pin,16.3333,0,0
26617,887.1991,0,None,0,None,0,0,0,0,26,2,pin,16.3667,0,0
26618,887.2324,0,None,0,None,0,0,0,0,26,2,pin,16.4000,0,0
26619,887.2658,0,None,0,None,0,0,0,0,26,2,pin,16.4333,0,0
26620,887.2991,0,None,0,None,0,0,0,0,26,2,pin,16.4667,0,0
26621,887.3324,0,None,0,None,0,0,0,0,26,2,pin,16.5000,0,0
26622,887.3658,0,None,0,None,0,0,0,0,26,2,pin,16.5333,0,0
26623,887.3991,0,None,0,None,0,0,0,0,26,2,pin,16.5667,0,0
26624,887.4324,0,None,0,None,0,0,0,0,26,2,pin,16.6000,0,0
26625,887.4658,0,None,0,None,0,0,0,0,26,2,pin,16.6333,0,0
26626,887.4991,0,None,0,None,0,0,0,0,26,2,pin,16.6666,0,0
26627,887.5324,0,None,0,None,0,0,0,0,26,2,pin,16.7000,0,0
26628,887.5658,0,None,0,None,0,0,0,0,26,2,pin,16.7333,0,0
26629,887.5991,0,None,0,None,0,0,0,0,26,2,pin,16.7666,0,0
26630,887.6324,0,None,0,None,0,0,0,0,26,2,pin,16.8000,0,0
26631,887.6658,0,None,0,None,0,0,0,0,26,2,pin,16.8333,0,0
26632,887.6991,0,None,0,None,0,0,0,0,26,2,pin,16.8666,0,0
26633,887.7324,0,None,0,None,0,0,0,0,26,2,pin,16.9000,0,0
26634,887.7658,0,None,0,None,0,0,0,0,26,2,pin,16.9333,0,0
26635,887.7991,0,None,0,None,0,0,0,0,26,2,pin,16.9666,0,0
26636,887.8324,0,None,0,None,0,0,0,0,26,2,pin,17.0000,0,0
26637,887.8658,0,None,0,None,0,0,0,0,26,2,pin,17.0333,0,0
26638,887.8991,0,None,0,None,0,0,0,0,26,2,pin,17.0666,0,0
26639,887.9324,0,None,0,None,0,0,0,0,26,2,pin,17.1000,0,0
26640,887.9658,0,None,0,None,0,0,0,0,26,2,pin,17.1333,0,0
26641,887.9991,0,None,0,None,0,0,0,0,26,2,pin,17.1666,0,0
26642,888.0324,0,None,0,None,0,0,0,0,26,2,pin,17.2000,0,0
26643,888.0658,0,None,0,None,0,0,0,0,26,2,pin,17.2333,0,0
26644,888.0991,0,None,0,None,0,0,0,0,26,2,pin,17.2666,0,0
26645,888.1324,0,None,0,None,0,0,0,0,26,2,pin,17.3000,0,0
26646,888.1658,0,None,0,None,0,0,0,0,26,2,pin,17.3333,0,0
26647,888.1991,0,None,0,None,0,0,0,0,26,2,pin,17.3666,0,0
26648,888.2324,0,None,0,None,0,0,0,0,26,2,pin,17.4000,0,0
26649,888.2658,0,None,0,None,0,0,0,0,26,2,pin,17.4333,0,0
26650,888.2991,0,None,0,None,0,0,0,0,26,2,pin,17.4666,0,0
26651,888.3324,0,None,0,None,0,0,0,0,26,2,pin,17.5000,0,0
26652,888.3658,0,None,0,None,0,0,0,0,26,2,pin,17.5333,0,0
26653,888.3991,0,None,0,None,0,0,0,0,26,2,pin,17.5666,0,0
26654,888.4324,0,None,0,None,0,0,0,0,26,2,pin,17.6000,0,0
26655,888.4658,0,None,0,None,0,0,0,0,26,2,pin,17.6333,0,0
26656,888.4991,0,None,0,None,0,0,0,0,26,2,pin,17.6666,0,0
26657,888.5324,0,None,0,None,0,0,0,0,26,2,pin,17.7000,0,0
26658,888.5658,0,None,0,None,0,0,0,0,26,2,pin,17.7333,0,0
26659,888.5991,0,None,0,None,0,0,0,0,26,2,pin,17.7666,0,0
26660,888.6324,0,None,0,None,0,0,0,0,26,2,pin,17.8000,0,0
26661,888.6658,0,None,0,None,0,0,0,0,26,2,pin,17.8333,0,0
26662,888.6991,0,None,0,None,0,0,0,0,26,2,pin,17.8666,0,0
26663,888.7324,0,None,0,None,0,0,0,0,26,2,pin,17.9000,0,0
26664,888.7658,0,None,0,None,0,0,0,0,26,2,pin,17.9333,0,0
26665,888.7991,0,None,0,None,0,0,0,0,26,2,pin,17.9666,0,0
26666,888.8324,0,None,0,None,0,0,0,0,26,2,pin,18.0000,0,0
26667,888.8658,0,None,0,None,0,0,0,0,26,2,pin,18.0333,0,0
26668,888.8991,0,None,0,None,0,0,0,0,26,2,pin,18.0666,0,0
26669,888.9324,0,None,0,None,0,0,0,0,26,2,pin,18.1000,0,0
26670,888.9658,0,None,0,None,0,0,0,0,26,2,pin,18.1333,0,0
26671,888.9991,0,None,0,None,0,0,0,0,26,2,pin,18.1666,0,0
26672,889.0324,0,None,0,None,0,0,0,0,26,2,pin,18.2000,0,0
26673,889.0658,0,None,0,None,0,0,0,0,26,2,pin,18.2333,0,0
26674,889.0991,0,None,0,None,0,0,0,0,26,2,pin,18.2666,0,0
26675,889.1324,0,None,0,None,0,0,0,0,26,2,pin,18.3000,0,0
26676,889.1658,0,None,0,None,0,0,0,0,26,2,pin,18.3333,0,0
26677,889.1991,0,None,0,None,0,0,0,0,26,2,pin,18.3666,0,0
26678,889.2324,0,None,0,None,0,0,0,0,26,2,pin,18.4000,0,0
26679,889.2658,0,None,0,None,0,0,0,0,26,2,pin,18.4333,0,0
26680,889.2991,0,None,0,None,0,0,0,0,26,2,pin,18.4666,0,0
26681,889.3324,0,None,0,None,0,0,0,0,26,2,pin,18.5000,0,0
26682,889.3658,0,None,0,None,0,0,0,0,26,2,pin,18.5333,0,0
26683,889.3991,0,None,0,None,0,0,0,0,26,2,pin,18.5666,0,0
26684,889.4324,0,None,0,None,0,0,0,0,26,2,pin,18.6000,0,0
26685,889.4658,0,None,0,None,0,0,0,0,26,2,pin,18.6333,0,0
26686,889.4991,0,None,0,None,0,0,0,0,26,2,pin,18.6666,0,0
26687,889.5324,0,None,0,None,0,0,0,0,26,2,pin,18.7000,0,0
26688,889.5658,0,None,0,None,0,0,0,0,26,2,pin,18.7333,0,0
26689,889.5991,0,None,0,None,0,0,0,0,26,2,pin,18.7666,0,0
26690,889.6324,0,None,0,None,0,0,0,0,26,2,pin,18.8000,0,0
26691,889.6658,0,None,0,None,0,0,0,0,26,2,pin,18.8333,0,0
26692,889.6991,0,None,0,None,0,0,0,0,26,2,pin,18.8666,0,0
26693,889.7324,0,None,0,None,0,0,0,0,26,2,pin,18.9000,0,0
26694,889.7658,0,None,0,None,0,0,0,0,26,2,pin,18.9333,0,0
26695,889.7991,0,None,0,None,0,0,0,0,26,2,pin,18.9666,0,0
26696,889.8324,0,None,0,None,0,0,0,0,26,2,pin,19.0000,0,0
